MSSubClass,LotFrontage,LotArea,Street,Alley,LotShape,Utilities,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,SalePrice,TotalSF,TotalBath,TotalPorchSF,HouseAge,RemodAge,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
90,74.0,9.480520169291822,1,0,3,4,3,5,5,1965,1965,4.6913478822291435,3,3,3,3,1,2,5.44673737166631,1,0.0,7.311886164077165,7.455298485683291,3,1,7.455298485683291,0.0,0.0,7.455298485683291,0,0,2,0,6,2,3,10,8,0,0,1987.0,1,2,6.3578422665081,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11,2008,142600,3456,2.0,0,43,43,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
20,60.0,8.9001399880938,1,0,4,4,3,6,6,1959,1959,5.337538079701318,3,3,3,3,1,4,6.028278520230698,1,0.0,6.111467339502679,6.762729506931879,5,1,6.762729506931879,0.0,0.0,6.762729506931879,1,0,1,0,2,1,4,4,8,0,0,1959.0,1,1,5.666426688112432,3,3,2,5.1298987149230735,0.0,0.0,0.0,0.0,0.0,0,0,0.0,10,2006,120000,1728,2.0,0,47,47,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
60,83.0,9.484937204879309,1,0,3,4,3,7,5,2009,2009,0.0,3,3,5,3,3,1,0.0,1,0.0,6.741700694652055,6.741700694652055,4,1,6.741700694652055,6.741700694652055,0.0,7.4342573821331355,0,0,2,1,3,1,4,6,8,0,0,2009.0,2,2,6.478509642208569,3,3,2,5.342334251964811,4.74493212836325,0.0,0.0,0.0,0.0,0,0,0.0,7,2009,224500,2538,2.5,114,0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
80,76.0,9.207135241027235,1,0,3,4,3,7,5,2000,2000,0.0,3,3,4,3,1,1,0.0,1,0.0,5.953243334287785,5.953243334287785,5,1,6.652863029353347,6.48768401848461,0.0,7.266128779556451,0,0,2,1,3,1,3,8,8,1,3,2000.0,2,2,5.993961427306569,3,3,2,4.61512051684126,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12,2007,170000,1814,2.5,0,7,7,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
80,70.0,9.259225769705994,1,0,4,4,3,5,7,1971,2005,4.418840607796598,3,3,3,3,3,5,5.857933154483459,1,0.0,3.1780538303479458,5.921578419643816,3,1,6.3578422665081,6.280395838960195,0.0,7.01211529430638,0,1,1,0,3,1,3,5,8,0,0,1971.0,1,1,5.666426688112432,3,3,2,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,2,0.0,12,2007,139000,1481,1.5,0,36,2,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
50,80.0,9.0455836463617,1,0,4,4,3,5,5,1947,1950,0.0,3,3,3,3,1,3,6.093569770045136,1,0.0,5.968707559985366,6.725033642166843,3,1,6.725033642166843,5.953243334287785,0.0,7.104144092987527,0,0,1,0,2,1,3,6,8,0,0,1947.0,1,1,5.820082930352362,3,3,2,5.0689042022202315,0.0,4.634728988229636,0.0,0.0,0.0,0,0,0.0,10,2008,118500,2048,1.0,102,61,58,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
50,52.0,8.747193183526933,1,0,4,4,3,7,7,1928,1950,0.0,3,3,3,3,1,1,0.0,1,0.0,6.759255270663693,6.759255270663693,4,1,6.777646593635117,6.398594934535208,0.0,7.298445101508147,0,1,2,0,3,1,3,6,8,1,4,1928.0,1,1,5.37989735354046,3,3,2,0.0,3.9318256327243257,0.0,0.0,0.0,0.0,0,0,0.0,8,2009,145000,2338,2.5,50,81,59,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
80,96.0,9.373988663504516,1,0,3,4,3,5,6,1966,1966,4.584967478670572,3,3,3,3,3,2,5.796057750765372,5,6.313548046277095,5.655991810819852,7.060476365999801,5,1,7.186144304522325,0.0,0.0,7.186144304522325,1,0,1,0,3,1,3,6,8,2,2,1966.0,2,2,6.336825731146441,3,3,2,5.081404364984463,4.23410650459726,5.484796933490655,0.0,0.0,0.0,0,0,0.0,5,2006,164500,2484,2.0,308,40,40,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
160,34.0,8.190077049719049,1,2,4,4,3,7,5,2007,2007,0.0,4,3,4,3,1,1,0.0,1,0.0,6.536691597591305,6.536691597591305,5,1,6.556778356158042,6.536691597591305,0.0,7.239214973779806,0,0,2,0,2,1,4,5,8,0,0,2007.0,1,2,6.293419278846481,3,3,2,0.0,4.634728988229636,0.0,0.0,0.0,0.0,0,0,0.0,2,2008,146000,2081,2.0,102,1,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
50,81.0,9.405166749908611,1,1,4,4,3,5,5,1954,1954,5.817111159963204,3,3,3,3,1,1,0.0,1,0.0,6.957497370876951,6.957497370876951,5,0,6.957497370876951,6.61472560020376,0.0,7.493317248862145,0,0,2,0,4,1,3,7,8,0,0,1954.0,1,1,5.8664680569332965,2,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11,2008,131500,2845,2.0,0,54,54,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
20,73.0,9.587817443544179,1,0,3,4,3,6,6,1960,1987,4.454347296253507,3,3,3,3,1,4,6.38856140554563,3,5.393627546352362,5.805134968916488,7.0431599159883405,5,1,7.265429723253953,0.0,0.0,7.265429723253953,0,1,1,0,3,1,4,7,8,2,4,1960.0,1,2,6.35088571671474,3,3,2,5.37989735354046,4.709530201312334,0.0,0.0,0.0,0.0,0,0,0.0,6,2007,181900,2573,1.5,110,47,20,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
20,98.0,9.449750895754265,1,0,4,4,3,8,5,2008,2009,5.726847747587197,5,3,5,3,1,1,0.0,1,0.0,7.622174594817622,7.622174594817622,5,1,7.622174594817622,0.0,0.0,7.622174594817622,0,0,2,1,3,1,5,8,8,1,4,2009.0,2,3,7.237778191923443,3,3,2,0.0,4.51085950651685,0.0,0.0,0.0,0.0,0,0,0.0,8,2009,253293,4084,2.5,90,1,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
90,81.0,9.37940781309172,0,0,4,4,3,6,5,1990,1990,4.653960350157523,3,4,4,3,3,6,6.705639094860003,1,0.0,0.0,6.705639094860003,3,1,6.705639094860003,0.0,0.0,6.705639094860003,1,0,1,0,3,1,3,5,8,0,0,0.0,0,0,0.0,0,0,2,0.0,3.4965075614664802,0.0,0.0,0.0,0.0,0,0,0.0,5,2007,118500,1632,2.0,32,17,17,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
75,75.0,9.510519035757246,1,0,4,4,3,10,9,1893,2000,0.0,5,5,3,3,1,1,0.0,1,0.0,7.121252453244542,7.121252453244542,4,1,7.3277805384216315,7.134890851565884,0.0,7.9287663216266955,0,0,3,1,3,1,4,9,8,1,4,1988.0,1,2,6.78105762593618,4,3,2,4.663439094112067,6.220590170099739,0.0,0.0,0.0,0.0,0,0,0.0,7,2008,325000,4012,3.5,502,115,8,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
50,51.0,8.71948076085107,1,0,4,4,3,4,7,1935,1995,0.0,3,3,3,3,1,1,0.0,1,0.0,6.785587645007929,6.785587645007929,5,1,6.897704943128636,6.371611847231857,0.0,7.3613754289773485,0,0,1,0,3,1,4,6,8,0,0,1935.0,1,1,5.484796933490655,3,3,2,0.0,0.0,4.007333185232471,0.0,4.795790545596741,0.0,0,0,0.0,7,2009,133000,2457,1.0,174,74,14,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
20,88.0,9.345220854170002,1,0,4,4,3,8,5,2005,2006,5.342334251964811,4,3,5,3,4,6,7.2868764117507,1,0.0,6.013715156042802,7.533158807455563,5,1,7.615298339825815,0.0,0.0,7.615298339825815,1,0,2,0,2,1,4,7,8,2,4,2005.0,2,3,6.78105762593618,3,3,2,5.7899601708972535,4.204692619390966,0.0,0.0,0.0,0.0,0,0,0.0,3,2006,369900,3896,3.0,66,1,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
30,55.0,9.236787541991031,1,0,4,4,3,6,7,1918,2000,0.0,3,4,3,4,2,3,5.351858133476067,5,6.408528791059498,0.0,6.705639094860003,5,1,6.732210706467206,0.0,0.0,6.732210706467206,1,0,1,0,2,1,2,5,8,0,0,1961.0,3,1,5.62040086571715,3,3,0,0.0,0.0,4.727387818712341,0.0,0.0,0.0,0,1,0.0,5,2008,130000,1654,2.0,112,90,8,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
85,74.0,9.075779878580487,1,0,3,4,3,5,6,1982,1982,0.0,3,3,3,3,3,5,6.511745329644728,1,0.0,5.1298987149230735,6.734591659972948,3,1,6.7580945044277305,0.0,0.0,6.7580945044277305,1,0,1,0,2,1,3,4,8,0,0,1996.0,1,2,6.270988431858299,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,7,2009,137000,1700,2.0,0,27,27,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
20,65.0,10.130463749870515,1,0,3,4,1,5,8,1968,2003,0.0,3,3,3,3,4,6,7.1891677384203225,1,0.0,4.736198448394496,7.271008538280992,5,1,7.295735072749282,0.0,0.0,7.295735072749282,2,0,1,0,1,1,5,5,8,2,4,1968.0,1,1,6.115892125483034,3,3,2,0.0,3.8918202981106265,0.0,0.0,4.110873864173311,0.0,0,0,0.0,6,2009,143000,2910,3.0,108,41,6,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
40,50.0,9.116139576577355,1,0,4,4,3,5,6,1930,1960,0.0,3,3,3,3,1,1,0.0,1,0.0,6.610696044717759,6.610696044717759,3,1,6.659293919683638,0.0,5.056245805348308,6.841615476477592,0,0,1,0,2,1,3,4,8,0,0,1988.0,1,1,5.733341276897746,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6.398594934535208,8,2008,79500,1521,1.0,0,78,48,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
60,64.0,9.02653771890043,1,0,4,4,3,7,5,2004,2004,0.0,4,3,4,3,1,6,6.19644412779452,1,0.0,5.638354669333745,6.647688373563329,5,1,6.647688373563329,6.70073110954781,0.0,7.367077059881012,0,0,2,1,3,1,4,6,8,0,0,2004.0,2,2,6.255750041753367,3,3,2,0.0,3.828641396489095,0.0,0.0,0.0,0.0,0,0,0.0,9,2008,185900,2352,2.5,45,4,4,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
60,97.0,9.508888197738269,1,0,3,4,3,10,5,2008,2008,6.042632833682381,5,3,5,3,4,6,7.199678345691172,1,0.0,5.953243334287785,7.45182223652793,5,1,7.455298485683291,6.343880434126331,0.0,7.739359202689098,1,0,2,1,3,1,5,10,8,1,4,2008.0,2,3,6.736966958001855,3,3,2,5.948034989180646,5.616771097666572,0.0,0.0,0.0,0.0,0,0,0.0,6,2009,451950,4018,3.5,274,1,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
20,60.0,8.79497643168877,1,0,4,4,3,5,8,1982,2003,0.0,3,4,3,4,1,6,6.705639094860003,1,0.0,0.0,6.705639094860003,5,1,6.705639094860003,0.0,0.0,6.705639094860003,1,0,1,0,2,1,3,4,8,0,0,1985.0,3,2,6.705639094860003,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,6,2008,138000,1632,2.0,0,26,5,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
